1,239,1695.6,385.4,167.4,348.3,0.9399999976158142,-1,-1,-1
1,240,1289.9,459.0,71.6,202.5,0.9200000166893005,-1,-1,-1
1,241,1253.5,533.2,59.4,122.2,0.8899999856948853,-1,-1,-1
2,239,1690.9,384.8,167.4,348.3,0.9399999976158142,-1,-1,-1
2,240,1291.6,458.4,71.7,203.1,0.9300000071525574,-1,-1,-1
2,241,1254.5,534.7,59.7,122.8,0.8799999952316284,-1,-1,-1
3,239,1687.4,384.2,168.6,350.9,0.9399999976158142,-1,-1,-1
3,240,1294.0,458.1,71.8,203.2,0.9300000071525574,-1,-1,-1
3,241,1255.8,536.0,59.7,122.9,0.8799999952316284,-1,-1,-1
4,239,1684.5,384.0,168.7,351.2,0.9399999976158142,-1,-1,-1
4,240,1295.2,457.2,71.9,203.7,0.9300000071525574,-1,-1,-1
4,241,1258.3,536.1,59.5,122.9,0.8899999856948853,-1,-1,-1
4,242,253.8,454.2,105.7,257.9,0.8600000143051147,-1,-1,-1
5,239,1682.2,383.5,169.6,353.8,0.9399999976158142,-1,-1,-1
5,240,1298.5,456.9,71.9,203.9,0.9300000071525574,-1,-1,-1
5,241,1263.0,536.1,59.4,122.9,0.8899999856948853,-1,-1,-1
5,242,255.5,455.0,105.2,256.6,0.8600000143051147,-1,-1,-1
6,239,1680.7,383.8,169.6,355.1,0.9399999976158142,-1,-1,-1
6,240,1300.9,456.6,72.0,204.4,0.9300000071525574,-1,-1,-1
6,241,1266.9,535.6,59.5,123.4,0.8999999761581421,-1,-1,-1
6,242,256.5,454.5,105.2,256.9,0.8700000047683716,-1,-1,-1
7,239,1680.3,384.4,169.6,356.4,0.9399999976158142,-1,-1,-1
7,240,1303.6,456.3,71.9,204.1,0.9300000071525574,-1,-1,-1
7,241,1270.1,534.5,59.5,124.0,0.9200000166893005,-1,-1,-1
7,242,259.3,454.1,105.0,256.8,0.8799999952316284,-1,-1,-1
8,239,1680.6,385.1,168.9,356.3,0.9399999976158142,-1,-1,-1
8,240,1305.8,455.9,72.1,204.5,0.9300000071525574,-1,-1,-1
8,241,1272.8,534.5,58.9,123.3,0.9200000166893005,-1,-1,-1
8,242,261.0,453.5,104.9,256.8,0.8899999856948853,-1,-1,-1
9,239,1680.8,385.8,168.6,356.7,0.9300000071525574,-1,-1,-1
9,240,1308.3,455.6,72.3,204.6,0.9399999976158142,-1,-1,-1
9,241,1274.1,534.3,58.6,123.5,0.9100000262260437,-1,-1,-1
9,242,263.6,453.7,104.4,256.3,0.8899999856948853,-1,-1,-1
10,239,1677.4,386.1,168.4,358.6,0.9300000071525574,-1,-1,-1
10,240,1310.8,455.3,73.0,205.5,0.9399999976158142,-1,-1,-1
10,241,1276.3,534.9,58.6,124.5,0.9200000166893005,-1,-1,-1
10,242,267.1,453.6,103.9,256.4,0.8799999952316284,-1,-1,-1
11,239,1675.0,385.5,168.8,361.8,0.9300000071525574,-1,-1,-1
11,240,1312.7,455.4,73.4,205.9,0.9300000071525574,-1,-1,-1
11,241,1277.6,535.6,58.2,124.4,0.9100000262260437,-1,-1,-1
11,242,270.6,453.8,103.1,256.2,0.8799999952316284,-1,-1,-1
12,239,1672.6,384.8,168.4,362.5,0.9300000071525574,-1,-1,-1
12,240,1314.3,455.5,73.9,206.0,0.9300000071525574,-1,-1,-1
12,241,1279.0,535.7,57.9,124.8,0.9100000262260437,-1,-1,-1
12,242,274.0,453.6,102.2,256.3,0.8600000143051147,-1,-1,-1
13,239,1671.4,382.5,169.1,365.6,0.9399999976158142,-1,-1,-1
13,240,1316.5,456.2,74.6,206.5,0.9399999976158142,-1,-1,-1
13,241,1280.9,535.9,57.7,124.9,0.9100000262260437,-1,-1,-1
13,242,277.8,452.7,101.5,257.3,0.8700000047683716,-1,-1,-1
14,239,1669.3,381.2,169.2,367.2,0.9399999976158142,-1,-1,-1
14,240,1318.0,456.2,75.3,207.1,0.9399999976158142,-1,-1,-1
14,241,1282.1,535.7,57.3,125.0,0.9100000262260437,-1,-1,-1
14,242,281.1,451.9,100.7,257.7,0.8700000047683716,-1,-1,-1
14,243,-85.0,229.3,277.8,710.8,0.8600000143051147,-1,-1,-1
15,239,1666.3,378.5,170.1,370.8,0.9300000071525574,-1,-1,-1
15,240,1319.0,456.2,75.7,207.3,0.9399999976158142,-1,-1,-1
15,241,1284.1,535.9,56.6,124.5,0.9100000262260437,-1,-1,-1
15,242,285.5,451.3,99.9,258.0,0.8700000047683716,-1,-1,-1
15,243,-72.5,230.0,274.4,702.4,0.8600000143051147,-1,-1,-1
16,239,1663.4,377.3,170.6,373.3,0.9300000071525574,-1,-1,-1
16,240,1320.1,456.2,75.7,206.9,0.9399999976158142,-1,-1,-1
16,241,1285.1,535.3,56.4,125.2,0.9100000262260437,-1,-1,-1
16,242,290.4,450.9,99.3,258.0,0.8799999952316284,-1,-1,-1
16,243,-63.0,229.7,272.3,697.5,0.8700000047683716,-1,-1,-1
16,244,1794.7,441.7,72.9,182.3,0.8899999856948853,-1,-1,-1
17,239,1660.5,376.2,171.0,374.3,0.9300000071525574,-1,-1,-1
17,240,1321.5,456.3,75.9,207.2,0.9399999976158142,-1,-1,-1
17,241,1286.1,535.1,56.1,125.5,0.9100000262260437,-1,-1,-1
17,242,294.6,451.0,98.7,257.2,0.8799999952316284,-1,-1,-1
17,243,-56.1,229.8,270.9,694.5,0.8600000143051147,-1,-1,-1
17,244,1796.4,442.3,72.7,181.7,0.8899999856948853,-1,-1,-1
18,239,1655.4,374.9,172.1,376.5,0.9300000071525574,-1,-1,-1
18,240,1322.1,457.2,75.4,206.4,0.9399999976158142,-1,-1,-1
18,241,1288.0,534.3,56.3,126.5,0.9200000166893005,-1,-1,-1
18,242,298.6,450.0,99.4,258.5,0.8799999952316284,-1,-1,-1
18,243,-44.5,232.8,267.5,686.9,0.8799999952316284,-1,-1,-1
18,244,1798.4,444.1,72.1,180.0,0.8899999856948853,-1,-1,-1
19,239,1651.7,374.4,172.6,377.6,0.9399999976158142,-1,-1,-1
19,240,1323.6,457.5,75.0,205.7,0.9399999976158142,-1,-1,-1
19,241,1289.9,534.0,56.5,127.3,0.9200000166893005,-1,-1,-1
19,242,301.9,449.8,100.0,258.8,0.8799999952316284,-1,-1,-1
19,243,-39.9,232.6,267.1,685.2,0.8799999952316284,-1,-1,-1
19,244,1798.9,444.6,71.9,179.4,0.8899999856948853,-1,-1,-1
20,239,1648.5,374.7,173.1,378.0,0.9399999976158142,-1,-1,-1
20,240,1325.3,457.6,75.1,206.3,0.9399999976158142,-1,-1,-1
20,241,1291.8,533.7,56.7,128.0,0.9200000166893005,-1,-1,-1
20,242,304.6,449.3,101.0,260.2,0.8799999952316284,-1,-1,-1
20,243,-31.9,234.4,266.4,681.1,0.8899999856948853,-1,-1,-1
20,244,1801.2,445.5,71.5,178.3,0.8899999856948853,-1,-1,-1
21,239,1645.2,374.4,174.1,379.9,0.9399999976158142,-1,-1,-1
21,240,1326.6,457.7,74.9,206.5,0.9399999976158142,-1,-1,-1
21,241,1293.6,534.2,56.4,127.9,0.9200000166893005,-1,-1,-1
21,242,306.3,448.9,101.4,260.5,0.8799999952316284,-1,-1,-1
21,243,-26.7,234.1,267.2,679.8,0.8799999952316284,-1,-1,-1
21,244,1802.8,446.0,71.4,178.0,0.8899999856948853,-1,-1,-1
22,239,1642.4,375.2,174.1,379.6,0.9300000071525574,-1,-1,-1
22,240,1327.5,457.9,74.8,206.6,0.9399999976158142,-1,-1,-1
22,241,1294.8,535.1,55.8,126.9,0.9200000166893005,-1,-1,-1
22,242,306.8,447.9,102.0,262.0,0.8799999952316284,-1,-1,-1
22,243,-22.2,235.1,268.5,677.9,0.8899999856948853,-1,-1,-1
22,244,1803.3,445.6,71.5,177.9,0.8799999952316284,-1,-1,-1
23,239,1639.3,376.2,175.0,381.5,0.9300000071525574,-1,-1,-1
23,240,1329.3,457.8,74.9,207.0,0.9399999976158142,-1,-1,-1
23,241,1296.7,535.7,55.4,126.5,0.9200000166893005,-1,-1,-1
23,242,307.2,447.3,102.3,262.7,0.8899999856948853,-1,-1,-1
23,243,-23.1,234.7,272.9,678.0,0.8899999856948853,-1,-1,-1
23,244,1805.1,444.3,71.9,178.8,0.8799999952316284,-1,-1,-1
24,239,1636.4,377.3,175.3,381.9,0.9399999976158142,-1,-1,-1
24,240,1329.9,457.7,75.0,207.7,0.9399999976158142,-1,-1,-1
24,241,1298.5,535.9,54.6,125.5,0.9100000262260437,-1,-1,-1
24,242,307.8,446.2,103.0,264.8,0.8799999952316284,-1,-1,-1
24,243,-22.4,235.5,279.1,677.3,0.8799999952316284,-1,-1,-1
24,244,1806.7,443.8,71.8,178.3,0.8899999856948853,-1,-1,-1
25,239,1633.7,377.7,175.3,382.5,0.9399999976158142,-1,-1,-1
25,240,1330.9,457.7,75.2,208.3,0.9399999976158142,-1,-1,-1
25,241,1300.6,535.7,54.2,125.5,0.9100000262260437,-1,-1,-1
25,242,308.7,446.7,102.8,263.8,0.8799999952316284,-1,-1,-1
25,243,-23.2,234.1,290.1,679.7,0.8700000047683716,-1,-1,-1
25,244,1809.0,442.9,71.9,178.6,0.8899999856948853,-1,-1,-1
26,239,1629.9,377.9,175.7,384.0,0.9399999976158142,-1,-1,-1
26,240,1331.3,457.7,75.0,208.1,0.9399999976158142,-1,-1,-1
26,241,1301.8,535.5,53.9,125.5,0.9100000262260437,-1,-1,-1
26,242,310.3,446.6,102.9,263.6,0.8899999856948853,-1,-1,-1
